scenario,seed,cumulative_churn,mean_trust_all,mean_trust,mean_harm,platform_reputation,reputation,cumulative_revenue,cumulative_costs,net_value,opportunity_cost,cumulative_projected_revenue,tipping_points_triggered_count,active_users,cumulative_negative_wom_count,cumulative_positive_wom_count,trust_collapse_step,social_contagion_step,churn_cascade_step,extractive_divergence_step,trust_collapse_triggered,social_contagion_triggered,churn_cascade_triggered,extractive_divergence_triggered,churned_skeptic,churned_naive,churned_activist,trust_skeptic,trust_naive,trust_activist,n_skeptic,churned_skeptic_total,n_naive,churned_naive_total,n_activist,churned_activist_total
forced_trial_only,1,0.42,0.1979142521439061,0.22945213681801596,0.2114978287209695,2.0,0.39540180316005324,297781.3060959088,20834.31999999998,276946.9860959088,336450.12992058,634231.4360164888,3.0,290.0,24158.0,73.0,78.0,-1.0,275.0,154.0,1.0,0.0,1.0,1.0,76.0,65.0,69.0,0.14683113842584478,0.26098104770829555,0.18868697832360393,139,76,265,65,96,69
forced_trial_only,2,0.448,0.17501762759845982,0.21383041242541723,0.22089925442094305,2.0,0.37877792356830725,305146.7121008603,20168.399999999987,284978.31210086035,347712.32480724645,652859.0369081068,4.0,276.0,22990.0,87.0,78.0,281.0,255.0,143.0,1.0,1.0,1.0,1.0,88.0,70.0,66.0,0.14148804187701663,0.2544673905851513,0.12844026228745417,146,88,251,70,103,66
forced_trial_only,3,0.396,0.18965177334968358,0.23720788522178712,0.21213932087660523,2.0,0.4010497365860567,306067.4234336478,20662.339999999997,285405.08343364776,325187.0970181127,631254.5204517605,3.0,302.0,23701.0,96.0,81.0,-1.0,279.0,158.0,1.0,0.0,1.0,1.0,98.0,47.0,53.0,0.19010748706835728,0.2676319138507075,0.11103789545459833,164,98,257,47,79,53
forced_trial_only,4,0.444,0.18016478848705833,0.24026824193071528,0.22358054208280684,2.0,0.3973660833634327,276599.0584585419,21079.340000000033,255519.7184585419,323208.5994451427,599807.6579036847,4.0,278.0,24736.0,96.0,76.0,285.0,254.0,153.0,1.0,1.0,1.0,1.0,84.0,64.0,74.0,0.16183192530949128,0.2726197936525044,0.2084189182834389,142,84,244,64,114,74
forced_trial_only,5,0.436,0.18750905761166814,0.22202047403413422,0.21479424039563574,2.0,0.38827617167329154,271786.45240637264,21020.619999999984,250765.83240637265,302285.8972968175,574072.3497031901,4.0,282.0,24393.0,95.0,79.0,298.0,271.0,162.0,1.0,1.0,1.0,1.0,86.0,70.0,62.0,0.20186946087023075,0.24357457769529756,0.11405824543303954,151,86,261,70,88,62
forced_trial_only,6,0.448,0.1604516539687277,0.190017246610436,0.23246329419957373,2.0,0.35504027844585384,291538.1278285256,22600.699999999968,268937.42782852566,350692.04870875017,642230.1765372758,4.0,276.0,27698.0,88.0,74.0,250.0,257.0,151.0,1.0,1.0,1.0,1.0,82.0,58.0,84.0,0.14165417382845572,0.22639875600556256,0.11901170173300236,146,82,227,58,127,84
forced_trial_only,7,0.418,0.17796610786314945,0.22023053451213165,0.21624489968664926,2.0,0.38572892603172737,283306.5023522954,21431.34000000001,261875.16235229536,316972.2744181139,600278.7767704093,4.0,291.0,25228.0,90.0,78.0,292.0,272.0,163.0,1.0,1.0,1.0,1.0,79.0,61.0,69.0,0.14438804274228756,0.26129113063156084,0.11696680819479595,138,79,258,61,104,69
forced_trial_only,8,0.432,0.16997767403978747,0.21671091931080685,0.21760755627658432,2.0,0.38372556522138934,299140.47818192834,21340.50000000002,277799.97818192834,329166.1411749457,628306.619356874,4.0,284.0,25005.0,84.0,78.0,301.0,256.0,160.0,1.0,1.0,1.0,1.0,95.0,69.0,52.0,0.17227333734458306,0.24471358841732568,0.13725994941953074,141,95,264,69,95,52
forced_trial_only,9,0.44,0.14684473627038708,0.1758347219970779,0.2236712628014135,2.0,0.34905417788962273,287845.72802455665,22127.71999999998,265718.0080245567,319194.89626032184,607040.6242848785,4.0,280.0,26562.0,95.0,78.0,260.0,266.0,163.0,1.0,1.0,1.0,1.0,97.0,63.0,60.0,0.12197663631140504,0.19944952817027173,0.16646247221175417,170,97,241,63,89,60
forced_trial_only,10,0.45,0.14247487439262435,0.16712906502215752,0.2375801718028111,2.0,0.3342423399748813,285231.9824927273,22898.899999999987,262333.0824927273,340771.23405057687,626003.2165433042,4.0,275.0,28222.0,72.0,73.0,233.0,265.0,150.0,1.0,1.0,1.0,1.0,86.0,69.0,70.0,0.10736113720191832,0.2012698509741793,0.14453795986583784,160,86,227,69,113,70
forced_trial_only,11,0.426,0.17885190853408584,0.21662153357245856,0.21770016413759666,2.0,0.38264570664813413,290374.9412441807,21316.03999999999,269058.90124418074,317487.62663704733,607862.567881228,4.0,287.0,24931.0,96.0,78.0,281.0,277.0,162.0,1.0,1.0,1.0,1.0,80.0,65.0,68.0,0.15379939854530716,0.2515412437223829,0.13004193011930432,144,80,257,65,99,68
forced_trial_only,12,0.442,0.17285009177280278,0.2172453826142339,0.22453389377126748,2.0,0.37858741881772484,290577.0648891282,21593.99999999999,268983.0648891282,330497.441535976,621074.5064251042,4.0,279.0,25552.0,99.0,77.0,262.0,267.0,151.0,1.0,1.0,1.0,1.0,96.0,66.0,59.0,0.14439421812145828,0.25575642126357684,0.17031304456687008,171,96,242,66,87,59
forced_trial_only,13,0.446,0.16598910980767403,0.21891110333215652,0.2208990994535146,2.0,0.3828340027758323,294898.3648165447,21821.500000000015,273076.8648165447,326628.6594579627,621527.0242745074,4.0,277.0,25837.0,77.0,78.0,272.0,268.0,165.0,1.0,1.0,1.0,1.0,89.0,67.0,67.0,0.1682923370725199,0.25705555650010825,0.10032074528555189,148,89,251,67,101,67
forced_trial_only,14,0.434,0.16656434365481657,0.19727389328528191,0.2199821630670445,2.0,0.36778384540797526,272896.4146913174,21015.819999999996,251880.5946913174,318500.68518921506,591397.0998805325,4.0,283.0,24625.0,99.0,76.0,279.0,256.0,151.0,1.0,1.0,1.0,1.0,92.0,64.0,61.0,0.17639591041673908,0.215771700234539,0.13909325543902215,149,92,251,64,100,61
forced_trial_only,15,0.452,0.1556169761261373,0.19778513657012287,0.22797608330424515,2.0,0.36200758923839405,298391.0523774818,21748.799999999996,276642.25237748184,338448.0344252109,636839.0868026927,4.0,274.0,25847.0,91.0,76.0,259.0,263.0,166.0,1.0,1.0,1.0,1.0,81.0,80.0,65.0,0.15772258641000594,0.23077528129327124,0.1178501452297564,163,81,245,80,92,65
forced_trial_only,16,0.474,0.1873216148063082,0.23846292285566845,0.2168033510243101,2.0,0.4002023203316869,299725.8177318345,20427.85999999998,279297.9577318345,342424.41340882704,642150.2311406615,4.0,263.0,23353.0,109.0,78.0,290.0,252.0,146.0,1.0,1.0,1.0,1.0,98.0,75.0,64.0,0.16153635705978567,0.2690228487369326,0.19070120394531118,148,98,254,75,98,64
forced_trial_only,17,0.432,0.15661584246774762,0.1950576025528793,0.2279819660691063,2.0,0.36014349470287577,285131.6780823465,22186.640000000003,262945.0380823465,319168.5162805947,604300.1943629412,4.0,284.0,26635.0,87.0,77.0,257.0,272.0,171.0,1.0,1.0,1.0,1.0,70.0,75.0,71.0,0.14005602453034657,0.23424137752121538,0.11393515740905108,146,70,250,75,104,71
forced_trial_only,18,0.45,0.17238221714625093,0.21731684247714367,0.22107393541596132,2.0,0.38090961815448143,296806.05738731776,21807.880000000005,274998.17738731776,329000.60433579003,625806.6617231078,4.0,275.0,25901.0,82.0,78.0,268.0,260.0,167.0,1.0,1.0,1.0,1.0,92.0,75.0,58.0,0.15340053226332281,0.24858559437046227,0.17136250531741526,158,92,254,75,88,58
forced_trial_only,19,0.402,0.17987101542426076,0.21660107506583637,0.2116857115058222,2.0,0.38613135595635817,314020.84669466654,20886.63999999998,293134.2066946666,338094.568920727,652115.4156153935,3.0,299.0,24116.0,83.0,80.0,-1.0,283.0,162.0,1.0,0.0,1.0,1.0,80.0,58.0,63.0,0.15154440824659368,0.24465254078314078,0.15391806967303154,135,80,266,58,99,63
forced_trial_only,20,0.438,0.17147278192369744,0.22183718234971722,0.22195757506240804,2.0,0.3837572126605724,305416.1884869248,21976.720000000016,283439.4684869248,346207.19966173597,651623.3881486608,4.0,281.0,26300.0,90.0,77.0,268.0,270.0,162.0,1.0,1.0,1.0,1.0,93.0,59.0,67.0,0.15476117602593575,0.25819874845766194,0.15870358748969027,161,93,240,59,99,67
forced_trial_only,21,0.456,0.15161834161096654,0.20407275685038084,0.2268086738967099,2.0,0.36747469611475003,293407.3787139598,21160.19999999999,272247.1787139598,343162.7875695054,636570.1662834652,4.0,272.0,25020.0,105.0,76.0,257.0,252.0,137.0,1.0,1.0,1.0,1.0,111.0,48.0,69.0,0.15476894052870233,0.2410503815333009,0.12312230565625376,177,111,217,48,106,69
forced_trial_only,22,0.422,0.155238589854521,0.18042823424109078,0.23032489423216712,2.0,0.3496186987730663,295978.4078148562,22203.97999999998,273774.42781485623,335246.2542310695,631224.6620459257,4.0,289.0,26766.0,87.0,77.0,249.0,268.0,161.0,1.0,1.0,1.0,1.0,95.0,58.0,58.0,0.1271613154589555,0.20917637203614078,0.13884629623368988,162,95,240,58,98,58
forced_trial_only,23,0.448,0.1752488645890208,0.20340571741946525,0.2197061854279486,2.0,0.3719473261502224,288221.61540275416,21560.680000000008,266660.93540275417,331230.8182703892,619452.4336731434,4.0,276.0,25515.0,67.0,79.0,270.0,267.0,151.0,1.0,1.0,1.0,1.0,76.0,75.0,73.0,0.15119954547699038,0.2297011189524445,0.1546743192938595,135,76,257,75,108,73
forced_trial_only,24,0.458,0.1717354578693896,0.2208176692847266,0.228874198662091,2.0,0.3789246053786808,281247.9034502521,21858.35999999998,259389.5434502521,329729.88657708775,610977.7900273398,4.0,271.0,26162.0,91.0,75.0,250.0,262.0,156.0,1.0,1.0,1.0,1.0,100.0,63.0,66.0,0.14240732473079998,0.27109597605710384,0.13005765644063538,173,100,231,63,96,66
forced_trial_only,25,0.436,0.14700826147580545,0.1861464233657816,0.22639694979274547,2.0,0.355592552855344,273026.5400869909,22752.899999999983,250273.64008699093,303595.18222389254,576621.7223108835,4.0,282.0,27718.0,105.0,76.0,257.0,257.0,173.0,1.0,1.0,1.0,1.0,83.0,64.0,71.0,0.1644123589494527,0.21206191842550998,0.10859224311667373,143,83,243,64,114,71
forced_trial_only,26,0.438,0.17981936630656153,0.2226689815006974,0.22405610573445126,2.0,0.3841554156776882,291039.29819973366,21441.34,269597.95819973364,348207.92192312545,639247.2201228591,4.0,281.0,25487.0,109.0,75.0,261.0,259.0,141.0,1.0,1.0,1.0,1.0,85.0,63.0,71.0,0.1678520903483993,0.26097402065141684,0.13102466988117661,135,85,247,63,118,71
forced_trial_only,27,0.416,0.1752522015645359,0.2247328739120107,0.21373099973345186,2.0,0.3918501033049534,287928.05942699884,21675.379999999997,266252.67942699883,310342.22079779883,598270.2802247977,3.0,292.0,25470.0,100.0,79.0,-1.0,272.0,173.0,1.0,0.0,1.0,1.0,84.0,63.0,61.0,0.18564890936037917,0.2462366075480172,0.15608940659324216,143,84,266,63,91,61
forced_trial_only,28,0.478,0.15490862673060915,0.19763949969651734,0.22945137982865446,2.0,0.3616427279895277,277979.6598732472,21636.91999999999,256342.73987324722,332374.50705866533,610354.1669319125,4.0,261.0,25847.0,91.0,74.0,250.0,243.0,152.0,1.0,1.0,1.0,1.0,112.0,60.0,67.0,0.1267624374148014,0.2322557446662709,0.16883162597150317,176,112,221,60,103,67
forced_trial_only,29,0.412,0.16592708648664864,0.19470517962019282,0.22871986534430824,2.0,0.3597661339089031,287498.2178043644,21991.4,265506.8178043644,318008.2076769612,605506.4254813256,4.0,294.0,26258.0,80.0,78.0,265.0,277.0,168.0,1.0,1.0,1.0,1.0,86.0,67.0,53.0,0.1381768174154191,0.22652484820084093,0.15808495482729518,164,86,247,67,89,53
forced_trial_only,30,0.472,0.15569354706753036,0.18354551144226444,0.23291345245721973,2.0,0.3495386723673791,293663.41402157757,21463.280000000006,272200.13402157754,351064.7160303317,644728.1300519092,4.0,264.0,25574.0,81.0,76.0,253.0,240.0,145.0,1.0,1.0,1.0,1.0,97.0,69.0,70.0,0.10957804766717145,0.22078430325249088,0.1573054148414173,162,97,227,69,111,70
forced_trial_only,31,0.454,0.14563314003697972,0.19018881197505758,0.23281771872322926,2.0,0.35486767856035817,292195.98633572436,23062.72000000001,269133.26633572433,339364.8242792663,631560.8106149907,4.0,273.0,28377.0,92.0,74.0,251.0,259.0,169.0,1.0,1.0,1.0,1.0,73.0,75.0,79.0,0.13837149978749938,0.2224338274065028,0.14694065449432864,140,73,239,75,121,79
forced_trial_only,32,0.38,0.18457606268896937,0.22258054735361668,0.21224046979324665,2.0,0.39033347196630913,290285.3800159554,21125.559999999994,269159.8200159554,316020.2114531611,606305.5914691165,3.0,310.0,24544.0,99.0,78.0,-1.0,297.0,173.0,1.0,0.0,1.0,1.0,70.0,60.0,60.0,0.17780180760014752,0.25480245110999483,0.11383135005243679,121,70,276,60,103,60
forced_trial_only,33,0.414,0.1724170260875979,0.20975929559355844,0.22060087777195708,2.0,0.37634422276077184,278663.0210904142,21246.01999999999,257417.0010904142,312559.86941545556,591222.8905058698,4.0,293.0,24964.0,75.0,78.0,284.0,270.0,152.0,1.0,1.0,1.0,1.0,80.0,67.0,60.0,0.15139941078928937,0.229725004293208,0.20357643245764007,141,80,258,67,101,60
forced_trial_only,34,0.41,0.13901696644911163,0.15977965722401097,0.23169339586134374,2.0,0.3324178698589682,277985.27584457694,21678.860000000004,256306.41584457693,305853.6839206982,583838.9597652751,4.0,295.0,25764.0,73.0,78.0,251.0,270.0,149.0,1.0,1.0,1.0,1.0,68.0,76.0,61.0,0.11795316673752071,0.18028461784826022,0.15662372752495898,151,68,251,76,98,61
forced_trial_only,35,0.436,0.17229131041015822,0.21238510126541457,0.22638586823336063,2.0,0.3744444913759605,301180.75955176447,21264.980000000018,279915.7795517644,348713.45478150935,649894.2143332738,4.0,282.0,25091.0,94.0,77.0,274.0,261.0,151.0,1.0,1.0,1.0,1.0,101.0,61.0,56.0,0.13871755703354033,0.25556553384838304,0.13803165704316644,169,101,239,61,92,56
forced_trial_only,36,0.434,0.18945269170258758,0.22937705766884728,0.2194507940241107,2.0,0.3902162585749492,269680.2918222318,20891.299999999985,248788.9918222318,307625.8250186834,577306.1168409152,4.0,283.0,24384.0,87.0,77.0,274.0,251.0,154.0,1.0,1.0,1.0,1.0,100.0,59.0,58.0,0.19017828509118756,0.2596371172416279,0.11984290926280153,177,100,242,59,81,58
forced_trial_only,37,0.462,0.16671627469666045,0.21566301481874525,0.2248327265193626,2.0,0.3778158939860494,287783.29327718756,21981.840000000007,265801.45327718754,341341.36795837054,629124.6612355581,4.0,269.0,26460.0,86.0,74.0,260.0,254.0,152.0,1.0,1.0,1.0,1.0,97.0,58.0,76.0,0.15295111299839995,0.25071981942254,0.15692618644958256,157,97,229,58,114,76
forced_trial_only,38,0.432,0.17063220022686837,0.222844450723293,0.222195124879479,2.0,0.38453145934319116,298383.79524610774,22167.100000000013,276216.6952461077,342592.1452763694,640975.9405224771,4.0,284.0,26684.0,102.0,75.0,259.0,272.0,159.0,1.0,1.0,1.0,1.0,77.0,61.0,78.0,0.14643885422591793,0.26527257473942056,0.1295770371042899,143,77,248,61,109,78
forced_trial_only,39,0.456,0.18550111613297154,0.22175442125254213,0.21872814074511027,2.0,0.38555948950904695,290262.5467049518,21468.099999999984,268794.4467049518,328020.44742540433,618282.9941303561,4.0,272.0,25331.0,96.0,78.0,280.0,257.0,158.0,1.0,1.0,1.0,1.0,90.0,70.0,68.0,0.14425932800381822,0.2580760970364274,0.15140780316625882,144,90,253,70,103,68
forced_trial_only,40,0.418,0.1665083769548679,0.20854602278363113,0.22060533372161148,2.0,0.3751798276275343,308842.72300092026,21178.8,287663.9230009203,340384.09018356015,649226.8131844804,4.0,291.0,24616.0,109.0,78.0,284.0,273.0,172.0,1.0,1.0,1.0,1.0,81.0,68.0,60.0,0.12990417835575918,0.24375545105717902,0.15919938892256277,145,81,260,68,95,60
forced_trial_only,41,0.456,0.15871795413535691,0.19711546337883679,0.2287826675753507,2.0,0.3615220447972553,291845.20149142505,21546.859999999993,270298.34149142506,331993.17937337863,623838.3808648037,4.0,272.0,25606.0,94.0,77.0,260.0,248.0,155.0,1.0,1.0,1.0,1.0,88.0,73.0,67.0,0.151028385180968,0.23254490966326424,0.11836619697530466,167,88,238,73,95,67
forced_trial_only,42,0.448,0.15580268872914868,0.1980609591545738,0.22718430315806384,2.0,0.36347047954070805,295605.76516487886,21274.480000000007,274331.2851648789,343074.3648829641,638680.130047843,4.0,276.0,25119.0,105.0,76.0,261.0,263.0,153.0,1.0,1.0,1.0,1.0,93.0,68.0,63.0,0.14056955958362657,0.2292918747170169,0.15888825415656574,160,93,239,68,101,63
forced_trial_only,43,0.442,0.15772450961159754,0.1851582743635464,0.23291082734463625,2.0,0.34987375707339213,291486.0672071044,21317.19999999999,270168.8672071044,338583.28240525466,630069.3496123591,4.0,279.0,25329.0,73.0,77.0,249.0,248.0,150.0,1.0,1.0,1.0,1.0,92.0,71.0,58.0,0.13306209332027075,0.215056338855256,0.15959326998701057,166,92,235,71,99,58
forced_trial_only,44,0.402,0.16489127828860034,0.21328921134213413,0.21627714232302245,2.0,0.38045982476648454,303939.3877094918,21710.199999999993,282229.1877094918,331571.29328266816,635510.68099216,4.0,299.0,25712.0,101.0,78.0,293.0,278.0,166.0,1.0,1.0,1.0,1.0,75.0,56.0,70.0,0.13905267722910908,0.2495869684579413,0.14204819236337726,144,75,256,56,100,70
forced_trial_only,45,0.426,0.18347815494919606,0.21889819508435548,0.21639230270184565,2.0,0.38509929541082943,273132.20141253417,21734.07999999999,251398.12141253418,299224.99705824914,572357.1984707833,4.0,287.0,25631.0,87.0,79.0,280.0,281.0,170.0,1.0,1.0,1.0,1.0,75.0,68.0,70.0,0.1426266527607881,0.25755128450945963,0.12213325999060155,135,75,264,68,101,70
forced_trial_only,46,0.42,0.15898947618877074,0.20499498440502928,0.22392881990246524,2.0,0.369989308980575,310349.99083456973,21470.819999999996,288879.1708345697,344303.8706710544,654653.8615056241,4.0,290.0,25320.0,97.0,78.0,262.0,275.0,157.0,1.0,1.0,1.0,1.0,75.0,70.0,65.0,0.14470548495432492,0.24286651384561952,0.12422562119113598,147,75,255,70,98,65
forced_trial_only,47,0.414,0.14014222413762303,0.166511305273875,0.23005494965787712,2.0,0.33895419677105704,275053.39053677383,23005.64,252047.75053677382,317372.72489791573,592426.1154346896,4.0,293.0,28351.0,82.0,74.0,246.0,271.0,163.0,1.0,1.0,1.0,1.0,84.0,52.0,71.0,0.13652224123597245,0.18098316551508636,0.15770681942151166,160,84,232,52,108,71
forced_trial_only,48,0.466,0.17034363322834736,0.19972244141054613,0.23026033498219053,2.0,0.36356243167800184,292223.783649749,21660.500000000007,270563.283649749,345345.4166881045,637569.2003378535,4.0,267.0,25865.0,95.0,75.0,253.0,252.0,153.0,1.0,1.0,1.0,1.0,91.0,70.0,72.0,0.16836910152645942,0.22174521006537723,0.1554982523577962,154,91,236,70,110,72
forced_trial_only,49,0.432,0.17927037242862986,0.2282978396203443,0.21546166238162212,2.0,0.39159665946489924,287502.28671670874,21064.3,266437.98671670875,318065.4382778545,605567.7249945633,4.0,284.0,24488.0,98.0,80.0,295.0,272.0,163.0,1.0,1.0,1.0,1.0,99.0,63.0,54.0,0.1485277612879038,0.2679047735714834,0.1475991375821445,164,99,253,63,83,54
forced_trial_only,50,0.42,0.13108813180231013,0.14641248726269881,0.23159044292237702,2.0,0.32342527162439344,275087.82008340914,22204.14,252883.68008340913,319663.3438585633,594751.1639419724,4.0,290.0,26916.0,104.0,75.0,251.0,259.0,160.0,1.0,1.0,1.0,1.0,75.0,66.0,69.0,0.126507721652486,0.16795908701695916,0.09159552582825756,141,75,244,66,115,69
forced_trial_only,51,0.438,0.17499558436034754,0.21599479864755006,0.21943682233863826,2.0,0.3811637796005738,273064.56497439987,21241.199999999986,251823.36497439988,305282.96020904,578347.5251834398,4.0,281.0,24828.0,75.0,79.0,285.0,267.0,167.0,1.0,1.0,1.0,1.0,97.0,69.0,53.0,0.17196518706830635,0.24356253781998738,0.14550491327153314,160,97,254,69,86,53
forced_trial_only,52,0.426,0.2034518873593517,0.2587854564659971,0.2112569223396137,2.0,0.4179272205637412,298766.019784394,20015.100000000024,278750.919784394,332569.86984878586,631335.8896331799,3.0,287.0,22623.0,95.0,79.0,-1.0,268.0,141.0,1.0,0.0,1.0,1.0,90.0,64.0,59.0,0.19902426173749738,0.2863928515752656,0.1834932536078173,143,90,266,64,91,59
forced_trial_only,53,0.416,0.18582463003998062,0.23233155882888432,0.22002680243793105,2.0,0.3924444779843329,308977.13479107,21969.320000000003,287007.81479107,343491.6830891679,652468.8178802379,4.0,292.0,26187.0,96.0,78.0,283.0,280.0,167.0,1.0,1.0,1.0,1.0,83.0,59.0,66.0,0.16091891776343778,0.27573680287652863,0.1272400157168764,152,83,250,59,98,66
forced_trial_only,54,0.436,0.163909797536247,0.19051768631776858,0.2271565590285655,2.0,0.3583331202877366,268916.0875245102,21435.860000000004,247480.2275245102,299520.84758875484,568436.9351132651,4.0,282.0,25208.0,96.0,79.0,266.0,274.0,157.0,1.0,1.0,1.0,1.0,79.0,80.0,59.0,0.14731441988379132,0.22323093572452368,0.11786477854410855,145,79,256,80,99,59
forced_trial_only,55,0.426,0.16185475680137584,0.21136271128279263,0.22574756772760207,2.0,0.3748320442925237,272170.41884244443,22296.980000000014,249873.43884244442,302771.909332018,574942.3281744624,4.0,287.0,26851.0,106.0,76.0,275.0,267.0,177.0,1.0,1.0,1.0,1.0,74.0,60.0,79.0,0.1287252774379073,0.2536496665570378,0.1361436680255048,126,74,247,60,127,79
forced_trial_only,56,0.434,0.18060352461268725,0.22882869562050384,0.21576075827197894,2.0,0.39331873415937224,294697.3202622594,20970.160000000003,273727.1602622594,334688.411847711,629385.7321099704,4.0,283.0,24328.0,87.0,78.0,303.0,262.0,165.0,1.0,1.0,1.0,1.0,75.0,73.0,69.0,0.18247834383383804,0.25405910559142797,0.15996423210517907,134,75,266,73,100,69
forced_trial_only,57,0.446,0.1502693621003501,0.1779702122837038,0.22214196687804116,2.0,0.3517415988309732,273602.07469568687,21934.02000000001,251668.05469568685,304472.30692132673,578074.3816170136,4.0,277.0,26129.0,96.0,78.0,256.0,271.0,160.0,1.0,1.0,1.0,1.0,88.0,76.0,59.0,0.1564595413166233,0.19435322145571088,0.12933474107950962,158,88,254,76,88,59
